feature,direction,phase_compared,C001,C002,C003,C004
K07816,down,post_vs_pre,-1.2103564300696557,-29.395417957163602,-1.932305213471769,-3.7030963944944677
K08233,down,post_vs_pre,-1.5865750291842018,-26.537217487001033,-1.6369590546748536,-3.577542866317208
K08981,down,post_vs_pre,-1.4068100447842342,-29.905698943636285,-22.937717138915726,-3.3564163868101495
K09167,down,post_vs_pre,-1.2541617827969083,-29.905051274473518,-21.078745647693378,-3.561332766919821
K09681,down,post_vs_pre,-1.5840724511558797,-24.149313780880018,-21.211377197262138,-6.137117515910701
K09692,down,post_vs_pre,-1.2726117989289751,-28.28313300856217,-2.8356143274028636,-4.530504644174165
K09693,down,post_vs_pre,-1.2748478991995902,-26.83909101914663,-23.056646699738813,-3.0421740690837358
K09815,down,post_vs_pre,-1.1482567934609986,-26.964375827189542,-1.9080632335051206,-4.439590603198848
K09861,down,post_vs_pre,-1.136626233860884,-4.4130128953424395,-24.769896865239346,-3.5048041466395774
K10623,down,post_vs_pre,-1.1365837271950838,-25.056590076370448,-2.4836093509597585,-2.1723941884189255
K10914,down,post_vs_pre,-1.0282942919295697,-3.278085270601488,-1.2739867302677241,-1.839109565269904
K11530,down,post_vs_pre,-1.261664249908714,-24.253496736346285,-2.1382760505788156,-3.98343334570448
K12706,down,post_vs_pre,-1.6441227475151876,-30.754395149404832,-20.035101121992906,-4.226528724795614
K12954,down,post_vs_pre,-2.085294115184701,-27.430425494137403,-24.73228736406786,-3.7464278801252195
K13687,down,post_vs_pre,-1.30017143894752,-29.940663619984896,-21.648472131408873,-3.1395269191914927
K13693,down,post_vs_pre,-1.3578892448669027,-29.430006014276422,-21.066031143006253,-4.3469529602725405
K14059,down,post_vs_pre,-1.1399986163899243,-27.293265011480027,-3.402111907655732,-3.7692119395305257
K14205,down,post_vs_pre,-1.0154252575558875,-29.263797839468808,-1.068627647284989,-4.958539793537125
K14588,down,post_vs_pre,-1.323958525453346,-29.77966367838704,-22.34516292250942,-3.7954352493233854
K15580,down,post_vs_pre,-1.1908654909504428,-1.03385809827955,-2.2936963014148968,-5.621361961566715
K15769,down,post_vs_pre,-1.0914977791723828,-8.677666949819223,-22.173510724135358,-4.762091520455741
K16164,down,post_vs_pre,-1.327507181704359,-29.462624283867093,-20.985283046387533,-25.881368851340753
