feature,direction,phase_compared,C001,C002,C003,C004
1224,up,during_vs_pre,3.6179580908865274,1.0167605673388809,4.264286197874113,32.98131979438926
1236,up,during_vs_pre,2.612584997493394,1.1345781817214347,4.665146750448583,29.067575225056803
1279,down,during_vs_pre,-1.2702741102612554,-1.232171624031192,-2.5447756219962514,-5.551183534093663
1403938,down,during_vs_pre,-4.054882625375811,-22.017624951033074,-2.836311546652448,-5.98984441547335
1574624,up,during_vs_pre,23.99755273516263,22.02404034931415,30.146223173213688,23.661856884530177
1641861,up,during_vs_pre,8.89191229013274,25.39210105300019,26.442666780713946,29.482568046383
1736591,up,during_vs_pre,28.81429541227751,24.654221345209482,25.947155375688663,27.036815436226853
1813876,up,during_vs_pre,29.831520819643856,25.156672134407824,25.444200243878665,29.285983205148458
1852825,down,during_vs_pre,-1.3636176378220786,-20.193542756694377,-26.04104810878673,-4.815693083068608
1852866,up,during_vs_pre,19.028066133602376,20.052153501027345,26.1919513685933,19.58894955186739
20,up,during_vs_pre,9.74962188793934,27.4711132862615,27.349738679492777,31.591511301044992
204458,up,during_vs_pre,34.19911272086452,29.38963434056778,29.01260973078345,33.67280282107639
2631580,up,during_vs_pre,6.809953922942105,1.3890740682659846,25.393942354881986,33.46131335327267
2640670,up,during_vs_pre,31.183035979014036,25.86706088524582,25.82020710121341,29.812880236489285
2648921,up,during_vs_pre,32.21699193304061,27.61218568792683,26.794234329252316,31.619457262865534
2683262,up,during_vs_pre,27.145128633333872,22.54392315047913,25.89489732610435,26.015211832581006
2708539,up,during_vs_pre,29.302271503004523,24.53619930756793,25.94385789813312,28.92865178143718
2723029,up,during_vs_pre,26.12555082563079,21.482294734789644,26.30317781247498,25.536798951104654
28211,up,during_vs_pre,2.931410626575009,4.973280992289627,27.808307916257373,33.42737998050819
31943,down,during_vs_pre,-24.222991776505523,-20.83831560809048,-25.49989709374734,-26.492057427025237
31998,up,during_vs_pre,23.97668986646727,1.605323386645598,25.819079345368714,22.15697158980645
41294,up,during_vs_pre,10.87506170869051,7.856450957688805,25.902066706552283,35.20470762108585
41297,up,during_vs_pre,6.184333365075522,25.490999037542448,25.219402376884563,29.60613187114759
525375,down,during_vs_pre,-2.4764462921783514,-1.5709938961125485,-1.2216584439267517,-4.503559345392119
68287,up,during_vs_pre,12.03859647487264,6.7524053511575515,24.58348232393516,35.43087316758124
72581,up,during_vs_pre,30.070685690028753,26.04903770541728,26.879626762129774,29.771463422078554
75,up,during_vs_pre,33.63539707353249,28.928701538755284,26.501663679472866,33.04717340340689
76892,up,during_vs_pre,9.087898253610902,10.998601952568254,28.80872056694879,33.54460385439736
813,down,during_vs_pre,-1.3094451493051271,-5.26808266027891,-24.032182833479595,-3.7164561462969745
993047,up,during_vs_pre,1.108833081670462,2.6270856719654008,5.535480329539085,22.607135288554538
