feature,direction,phase_compared,C001,C002,C003,C004
K13319,down,during_vs_pre,-2.581644006135917,-3.345597617951998,-3.0177957592449403,-1.0687598224543733
K14058,down,during_vs_pre,-2.3456089951967276,-26.040093047010966,-2.6324251618774275,-5.194539899736542
K14150,down,during_vs_pre,-1.3018445537106729,-25.248537940798577,-1.0580704761623325,-2.4157684357996323
K14245,down,during_vs_pre,-1.2216750591733514,-3.2822086403779838,-1.4187102697508165,-1.181508203334373
K14540,down,during_vs_pre,-1.1810006923656313,-25.862305930537797,-3.0754121655469513,-1.0846912749479234
K14732,down,during_vs_pre,-4.441021892855121,-26.13124093378904,-4.787276250903482,-2.2367735410892093
K14746,down,during_vs_pre,-1.4242986714538837,-26.243464910186056,-1.6462465426936037,-1.4475292242397606
K15570,down,during_vs_pre,-1.7190120703064113,-3.878183034743907,-1.4912210112159834,-1.2299034665134003
K15939,down,during_vs_pre,-2.548436177622388,-26.27141859001985,-21.502177705469343,-22.534983491455616
K15948,down,during_vs_pre,-20.14544585662367,-26.161939745101648,-2.3158876668586634,-25.127775635506623
K16405,down,during_vs_pre,-28.530821268421352,-25.158000068567162,-20.708389303983836,-22.03640874248579
K16884,down,during_vs_pre,-2.5522235407040146,-26.620546876272233,-1.2133088581340858,-25.461512368699637
K17192,down,during_vs_pre,-1.3511019506477169,-4.637011913566454,-4.497385229236137,-3.4343189195593062
K19107,down,during_vs_pre,-1.9807815327234026,-26.180849891236473,-1.9206526984383296,-1.1188345282736178
K19297,down,during_vs_pre,-1.5792149359481664,-26.119131483307864,-2.7498934137444704,-4.409356596473494
K19958,down,during_vs_pre,-1.61219007945549,-1.8943282981359493,-2.765139477732889,-1.0130749365326892
K21818,down,during_vs_pre,-4.624241101559218,-25.797217743912405,-4.9882637884495855,-28.08516248882348
K21934,down,during_vs_pre,-4.464728754361358,-23.570933996241187,-1.5569189223456394,-1.5582314173443195
K22271,down,during_vs_pre,-2.7528355553201207,-26.39816878947534,-20.932290457554675,-25.934700046951924
K22719,down,during_vs_pre,-2.0243361808806815,-26.050509662805883,-3.4746519570153,-1.2548754734113607
K23158,down,during_vs_pre,-3.1033773130897906,-25.85747784035248,-2.220537823168281,-22.39249483244868
K23862,down,during_vs_pre,-20.495541149021953,-26.327678399809468,-27.09826996682269,-24.505276401746983
