feature,direction,phase_compared,C001,C002,C003,C004
K10806,down,post_vs_pre,-23.598120783868794,-22.48232175641201,-25.19675167865604,-1.7514665435735788
K11209,down,post_vs_pre,-23.737964914340154,-21.071344296217763,-1.632638891499121,-23.43246845553874
K11529,down,post_vs_pre,-20.141501401903685,-21.38982859374292,-24.73459067545874,-20.756024975780477
K11741,down,post_vs_pre,-23.00817343914123,-19.996636688203775,-2.7445125587619317,-1.2766140971560838
K11903,down,post_vs_pre,-21.981710694583228,-20.430705379567044,-24.11862373849591,-22.055544039203756
K12057,down,post_vs_pre,-22.142726479074923,-21.83634204427221,-24.503963171013826,-21.998151837697407
K12058,down,post_vs_pre,-22.240395684843225,-22.099515509399648,-24.369448849621765,-21.59656756247987
K12059,down,post_vs_pre,-22.849605092312828,-21.46104022895615,-24.817936669368983,-20.992561986116083
K12060,down,post_vs_pre,-22.472678858904978,-20.779299087035664,-24.45614430008974,-20.753796456424347
K12062,down,post_vs_pre,-22.594533809840538,-20.705565738116412,-24.109595369883277,-19.49528186367854
K12063,down,post_vs_pre,-24.346588102429468,-21.446406716853055,-24.46704931510406,-2.14727310774652
K12064,down,post_vs_pre,-23.10567149139151,-22.475196673114585,-24.616548152050726,-21.866601165878386
K12067,down,post_vs_pre,-20.914955142200714,-21.694399691097118,-24.207551564938885,-20.829351888295733
K12068,down,post_vs_pre,-21.549541374858272,-21.195585076052176,-24.504252184356517,-20.931569290671515
K12269,down,post_vs_pre,-2.6075272853133398,-21.409350015826426,-23.14099089718,-24.95805590759145
K13556,down,post_vs_pre,-21.15957717396328,-19.502810442501797,-1.6261890124373428,-21.938596942891465
K13562,down,post_vs_pre,-22.460573464994713,-22.012828991825998,-24.239062742933463,-3.4715512082719844
K13922,down,post_vs_pre,-3.33174492407894,-22.51289595216708,-1.33284783277584,-1.2254737131102886
K13931,down,post_vs_pre,-21.789815261194715,-19.900803436379046,-23.557431408517008,-22.172575124403604
K15012,down,post_vs_pre,-22.30985849990364,-20.9849818551693,-1.1627030386063286,-21.16707160094673
K15460,down,post_vs_pre,-3.231805461694882,-20.271923082902127,-3.043476314875803,-1.774948410258818
K15768,down,post_vs_pre,-20.137962988220952,-21.29634697948877,-24.30485491320921,-20.74891976960997
K15971,down,post_vs_pre,-21.89159868291893,-1.169678756171866,-21.651818282533714,-2.8061864824698057
K16080,down,post_vs_pre,-22.983694770814566,-22.418643506705898,-26.476910476598658,-21.973489393531906
K16211,down,post_vs_pre,-23.077659103244933,-22.193149830373525,-21.494955006663165,-25.122016224710247
K16410,down,post_vs_pre,-22.52886954550437,-1.1979491761655912,-1.6160193100324518,-24.974069957869784
K16413,down,post_vs_pre,-22.025568450321266,-21.760498380055655,-21.173002626386662,-1.2134106876610613
K17318,down,post_vs_pre,-22.218745616629402,-21.09779189317075,-22.793008082740126,-1.1593018555679624
K18320,up,post_vs_pre,1.084497141756545,25.191829547603497,2.308398650609761,2.144975598799617
K18828,down,post_vs_pre,-23.022777719096077,-22.032412030081154,-2.526103466487256,-21.797461392702797
K18968,down,post_vs_pre,-22.369240467043294,-21.671935344269038,-22.744737705750026,-20.753007496815833
K19334,down,post_vs_pre,-23.560412256575706,-19.798675880728418,-20.69922421495924,-2.8409520032192384
K19571,down,post_vs_pre,-22.433390089458168,-21.681146170825638,-24.014166227950675,-1.4469529190536274
K19689,down,post_vs_pre,-24.45477091496297,-21.749274088803258,-1.33014461725458,-1.2853008377931885
K19858,down,post_vs_pre,-22.1423317751615,-23.78610963037391,-1.2328876379765343,-1.2814680012614152
K20171,down,post_vs_pre,-22.657375370775643,-20.976313089867375,-25.343917706775528,-24.080120479825617
K20419,down,post_vs_pre,-22.906984946027354,-1.9202561799869335,-24.932262744363502,-1.1797999580886631
K20739,down,post_vs_pre,-23.626200047540777,-21.141417621033803,-1.4827377294857642,-24.775935858749605
K21101,down,post_vs_pre,-22.737638439749965,-21.79939955060378,-1.144866566322006,-2.2879172903227114
K21212,down,post_vs_pre,-20.654006322524534,-20.630173196510775,-24.240841859874706,-3.8465353951814407
K21225,down,post_vs_pre,-19.129352620739528,-22.28083032171927,-23.776817833191316,-2.1035264145443007
K21262,down,post_vs_pre,-20.587409762581586,-20.783008603584662,-21.214661220322505,-1.4411070431775979
K21645,down,post_vs_pre,-20.964633943744236,-21.817754891824556,-25.080791387278996,-20.549526177469996
K21705,down,post_vs_pre,-20.522642508084996,-21.00372080062197,-23.233570870190867,-2.3938193610741227
K21729,down,post_vs_pre,-20.514382419994348,-21.48191157955862,-2.7152215471602164,-23.193951761974855
K22053,down,post_vs_pre,-21.96047984955399,-22.08204191989739,-21.41852367173643,-25.363923420839757
K22574,down,post_vs_pre,-21.991593234116344,-22.109731094107683,-24.306028558252095,-1.5315572314272106
K22576,down,post_vs_pre,-23.762756819926455,-23.408330561491823,-1.6513085025784406,-2.976741909609105
K22695,down,post_vs_pre,-23.87336046711676,-21.37537021897271,-24.922051573139964,-22.49407583481322
K22781,down,post_vs_pre,-19.985932247117418,-19.77716058384174,-1.0452147823889228,-22.383223951824654
K23261,down,post_vs_pre,-21.429666732906206,-21.383479127987474,-22.0731433774124,-2.1985739888273725
K23745,down,post_vs_pre,-20.948683529867623,-22.65048929927388,-21.54094579091614,-1.2649956461221668
K24407,down,post_vs_pre,-22.245288758537022,-20.492806059699966,-22.91441329735152,-23.81993526423239
K24861,down,post_vs_pre,-23.310727549197427,-20.44121475838767,-23.641631193264466,-1.943037415887009
K25157,down,post_vs_pre,-23.096306746106183,-21.94121468938663,-22.9825579319336,-4.446331835784694
