feature,direction,phase_compared,C001,C002,C003,C004
K14063,down,post_vs_pre,-4.3258811744315935,-1.7016079637364567,-22.87934087514891,-5.920847144879605
K14586,down,post_vs_pre,-4.715555789428609,-1.371586826259695,-2.0246208917618906,-4.947769888680366
K15518,down,post_vs_pre,-4.89729734741953,-24.582918874647913,-1.5320348845566303,-4.921640448683158
K15573,down,post_vs_pre,-25.638944295754012,-2.0407008074946527,-1.5016439547725267,-2.4405255386655784
K15990,down,post_vs_pre,-21.37763119154939,-22.630927933339084,-20.00296651509238,-4.278204037258839
K16394,down,post_vs_pre,-4.035349642105601,-19.941203821814046,-23.683189498691334,-5.95810386790257
K16401,down,post_vs_pre,-5.246816733839189,-25.039540974643195,-1.5688196516840303,-4.575909567925112
K16448,down,post_vs_pre,-4.969121953375737,-21.90768813002835,-23.87492742578091,-3.865019192447565
K16450,down,post_vs_pre,-22.359979262690974,-20.697358734962354,-21.78497917118901,-26.106696600989277
K17068,down,post_vs_pre,-24.644848358115176,-1.3935204247159785,-2.345080566218128,-4.055776872710909
K17217,down,post_vs_pre,-5.857314542046392,-3.7867229004128453,-1.1697416759513883,-4.582460432758513
K18692,down,post_vs_pre,-5.314913507301881,-1.4892874373453884,-1.1448748480862747,-5.6339496266539735
K18924,down,post_vs_pre,-4.299583911936622,-2.8401603637252064,-1.1259964649200886,-5.627727101185133
K18925,down,post_vs_pre,-4.1613934945760915,-2.6340820372415434,-2.097807465992455,-5.291458501207087
K18967,down,post_vs_pre,-4.317492084079005,-3.0192462366757398,-1.1154770879473197,-5.211004351823263
K19091,down,post_vs_pre,-23.278837500805764,-1.010900005579395,-1.3169151784902489,-24.585450294809206
K19851,down,post_vs_pre,-3.3538421225288952,-23.39448480634995,-2.612389913189644,-2.4955900549933263
K19854,down,post_vs_pre,-22.54375614551345,-1.1953623831779128,-1.0508833810953366,-2.8068407104546473
K19858,down,post_vs_pre,-22.855294775803884,-1.9524505109886359,-21.280538014036324,-1.2596844816031587
K20172,down,post_vs_pre,-20.869390767228232,-19.557620131670525,-20.293749656375407,-5.017554818275117
K20201,down,post_vs_pre,-4.2267986995854985,-3.9429053161472183,-1.4313041448628514,-4.622505598776047
K20337,down,post_vs_pre,-3.284476785874314,-2.4724699115388367,-2.1332324420764484,-5.561332505285915
K20564,down,post_vs_pre,-3.2760328806954315,-1.6818029322234564,-2.4747400292846105,-3.0660038871434674
K20743,down,post_vs_pre,-2.688084060761964,-1.486754248232534,-24.126065498575127,-1.508785357094617
K21272,down,post_vs_pre,-3.8524731197940594,-1.8850581539947775,-1.6733309366513538,-5.615027770459434
K21285,down,post_vs_pre,-4.074047103819426,-25.10426146277384,-1.0995355086715068,-4.984488258842574
K21416,down,post_vs_pre,-5.127925938779804,-4.252433133221449,-22.887030359238672,-4.4549836998026136
K21463,down,post_vs_pre,-5.456110149679318,-24.821478537343403,-1.7833112407926897,-27.785083784832597
K21639,down,post_vs_pre,-25.468503223586872,-1.6397377949400513,-3.687552216387675,-2.988893048105694
K22136,down,post_vs_pre,-4.774769750306237,-2.9655262624179524,-1.6815370550505848,-4.9394623819517
K22273,down,post_vs_pre,-20.93007773577222,-24.25126604896958,-22.20079156833972,-3.0173135056875857
K22297,down,post_vs_pre,-2.6329126144485433,-23.43406903714997,-20.93603472521255,-5.043416491774126
K22598,down,post_vs_pre,-3.98033864861012,-2.3364320821288986,-1.4582670665831383,-5.052138925290105
K22624,down,post_vs_pre,-26.618069110514142,-1.6688990241478743,-21.094960598340474,-1.2361094506600088
K22798,down,post_vs_pre,-21.78996115471933,-21.191253439947825,-1.8890680948418008,-5.966586260925716
K23446,down,post_vs_pre,-4.885705037282613,-24.52153181100799,-1.0483152789096735,-3.8433803361953185
K23671,down,post_vs_pre,-4.72242423807515,-1.2720375595367484,-1.23947092613195,-3.534027249183205
K23746,down,post_vs_pre,-25.52572298118672,-19.891933481832044,-1.5655325673311815,-4.1751284930227515
K23875,down,post_vs_pre,-26.318959850489694,-22.833507233452686,-1.8571563626632321,-1.4947614493213142
K23943,down,post_vs_pre,-6.276433980647556,-2.0415654751991954,-1.2854020593334907,-4.27710522402385
K24292,down,post_vs_pre,-24.937130289745717,-20.2641535404899,-2.6329941561684937,-4.201456073314306
K24569,down,post_vs_pre,-22.893833960814643,-1.4729080069772484,-2.1236794447674106,-3.0875292378384573
K24708,down,post_vs_pre,-3.5234763553645645,-2.8036776100111775,-2.1919839539572687,-27.372578894106287
K24958,down,post_vs_pre,-24.010349252851384,-1.1209156173229284,-2.4317151712269465,-21.08357952543577
K24961,down,post_vs_pre,-20.349777591128802,-20.114516334707726,-20.225136422213403,-20.024814572435346
K25031,down,post_vs_pre,-4.484832092351694,-3.4535735259110507,-1.255673629116373,-4.8979171377340345
K25053,down,post_vs_pre,-3.3760754339220163,-23.556059551207237,-22.26898500383067,-1.20130560022024
